warranty_id,type1,original_damage,field_id,warranty_dmgdate,geom
3731,flood,1,13450,2021-10-03,"POLYGON ((102.4567690862 15.306300965542, 102.4564205985 15.3067247304189, 102.4560724717 15.3065868843621, 102.4549907713 15.3061449737842, 102.4541728727 15.3058144596536, 102.4538157633 15.3056723076786, 102.452857475 15.3052803795041, 102.4524805835 15.3051596927734, 102.4514614395 15.3047824078144, 102.4505489287 15.3044577244362, 102.4506349979 15.3041026182958, 102.4567690862 15.306300965542))"
3732,flood,1,13453,2021-10-01,"POLYGON ((102.50544615089893 15.338286193133996, 102.50583808869123 15.337225331961776, 102.50632155686618 15.335884131888223, 102.5061210617423 15.335832074527605, 102.50520039349794 15.338262266425088, 102.50527080148458 15.338110622760363, 102.50544615089893 15.338286193133996))"
3733,flood,1,13439,2021-10-02,"POLYGON ((102.466716257 15.3222885433345, 102.4669213064 15.3219161397623, 102.4710330055 15.3244960914507, 102.4708519048 15.3246551967494, 102.4707470835 15.3247688138509, 102.4697288478 15.3241240551492, 102.4692286987 15.3238307361766, 102.4686708556 15.3234527905245, 102.466716257 15.3222885433345))"
3734,flood,1,13444,2021-10-01,"POLYGON ((102.50598527491093 15.33850767672816, 102.50641208142042 15.337400903079455, 102.506965957582 15.336023167011398, 102.5071570649743 15.336093977887412, 102.50662934035063 15.337470096812734, 102.50622298568487 15.338455620021309, 102.50622298568487 15.338455620021309, 102.50598527491093 15.33850767672816))"
3735,flood,1,13373,2021-10-01,"POLYGON ((102.5072045674 15.3360239595107, 102.5077059537 15.3361309829984, 102.5074673369 15.3367928182873, 102.5072815245 15.3373179194514, 102.5071815471 15.3375690303902, 102.5069326548 15.3381883845428, 102.5067351189 15.3386745788366, 102.5062442058 15.3384977754339, 102.5072045674 15.3360239595107))"
3736,flood,1,13455,2021-10-01,"POLYGON ((102.50640738755465 15.34005417533796, 102.50672221183777 15.338847823338151, 102.50715740025043 15.337643404380563, 102.50769518315792 15.336196152442456, 102.50837948173283 15.336363641003693, 102.50900141894817 15.33653694948943, 102.50921733677387 15.336831185581856, 102.50889748334883 15.337410926472144, 102.50881936401129 15.337750751533301, 102.50831846147776 15.338739506749636, 102.50750441104174 15.340390439462, 102.50640738755465 15.34005417533796))"
3737,flood,1,13457,2021-10-03,"POLYGON ((102.4761322694 15.2814294856822, 102.4763009719 15.280933561956, 102.4807203132 15.2820645388582, 102.4806964499 15.2821328055176, 102.4805287676 15.2826036322354, 102.4772210887 15.281730346164, 102.4761322694 15.2814294856822))"
3738,flood,1,13459,2021-10-03,"POLYGON ((102.47114304453135 15.264327310955988, 102.47040778398512 15.265946809320578, 102.4710451439023 15.266210417318867, 102.47179314494133 15.26454078659007, 102.47114304453135 15.264327310955988))"
3740,flood,1,13460,2021-10-03,"POLYGON ((102.47789416462183 15.28029792331965, 102.47750591486692 15.281274336527382, 102.47866362333298 15.281537601847672, 102.47893050312994 15.280660480725363, 102.47789416462183 15.28029792331965))"
3743,flood,1,13463,2021-10-01,"POLYGON ((102.47928824275732 15.33347719290505, 102.47911557555199 15.333754296239519, 102.47928019613028 15.333896889527455, 102.4795950204134 15.333370166898046, 102.47928556054832 15.33310017657636, 102.47928824275732 15.33347719290505))"
3745,flood,1,13462,2021-10-01,"POLYGON ((102.47762996703386 15.323613756297087, 102.47714884579182 15.323536797415464, 102.47693058103323 15.32031128940756, 102.47761655598879 15.320767552257921, 102.47762996703386 15.323613756297087))"
3746,flood,1,13458,2021-10-01,"POLYGON ((102.4795630529 15.3264453333941, 102.4797233008 15.3258980083849, 102.4799298438 15.3252635575375, 102.4799698472 15.3252565599847, 102.4803204191 15.3253486329479, 102.4801361061 15.3259825282257, 102.4799992099 15.3264200899134, 102.4799534322 15.3265525774284, 102.4795630529 15.3264453333941))"
3747,flood,1,13417,2021-10-01,"POLYGON ((102.51313000917433 15.321987589703179, 102.51372076570988 15.3220930047434, 102.51426625996828 15.32218128171473, 102.51440841704607 15.321810712200358, 102.51446608453989 15.320904010549913, 102.51450832933187 15.320700293161796, 102.51403290778399 15.320706760383521, 102.51371506601573 15.320702556689437, 102.51388136297464 15.320139584278394, 102.51381866633892 15.319892535596637, 102.51313000917433 15.321987589703179))"
3748,flood,1,13469,2021-10-03,"POLYGON ((102.48485382646321 15.304334995032274, 102.48661838471891 15.302521436354747, 102.4860417097807 15.301965529613458, 102.48397942632437 15.303895189092458, 102.48485382646321 15.304334995032274))"
3749,flood,1,13468,2021-10-03,"POLYGON ((102.47270543128252 15.28223489758544, 102.47254516929388 15.282133666947345, 102.47229136526585 15.282011737327945, 102.47218038886786 15.281936056838878, 102.47206639498472 15.281871372638543, 102.47180119156837 15.281743621284246, 102.47163757681845 15.281654357000626, 102.47140053659678 15.281525635249366, 102.47131705284119 15.281456746440483, 102.47122652828693 15.28139820710623, 102.47108303010464 15.281286303140028, 102.47098948806524 15.281210622389152, 102.47082822024822 15.281078342720534, 102.47056502848864 15.28085679834536, 102.47036486864089 15.280720313956854, 102.47026596218348 15.280663068108696, 102.4698693305254 15.280556985365713, 102.46897246688604 15.28007605469624, 102.46888797730209 15.280446374643617, 102.470000423491 15.281087398544026, 102.47139684855938 15.281802807364397, 102.47197654098272 15.282111027500836, 102.47258942574263 15.28250754088203, 102.47270543128252 15.28223489758544))"
3750,flood,1,13467,2021-10-03,"POLYGON ((102.4872527533 15.3027819225979, 102.4870498571 15.3027256648744, 102.4891312986 15.3005401147892, 102.4892448664 15.3006247145044, 102.489280142 15.3006690876546, 102.4872527533 15.3027819225979))"
3751,flood,1,13466,2021-10-03,"POLYGON ((102.4814876108 15.2800083867108, 102.480147973 15.2795093137173, 102.4802340273 15.2792883531097, 102.4804184875 15.278847643905, 102.4806025102 15.27840585813, 102.4807753006 15.2779646855303, 102.4808387759 15.2778382543129, 102.4811308575 15.2779270752537, 102.4821813313 15.2781639797281, 102.4814876108 15.2800083867108))"
3753,flood,1,13473,2021-10-09,"POLYGON ((102.51384314149618 15.336948233230869, 102.51335095614195 15.33884685333911, 102.51214161515236 15.33830720983549, 102.51254696398973 15.336850909085312, 102.51384314149618 15.336948233230869))"
3754,flood,1,13454,2021-10-02,"POLYGON ((102.507442401 15.3453492234576, 102.5074524438 15.3452558189259, 102.5076855636 15.3453398182331, 102.5079327688 15.345485923605, 102.5081908798 15.3455274808916, 102.5084343824 15.3455747257371, 102.5085325448 15.3455671818773, 102.5087645405 15.3455512612581, 102.5087559018 15.3455822232129, 102.508548883 15.3465326247812, 102.5084803157 15.3471295331453, 102.5080907277 15.3473093638786, 102.5078755599 15.3473530159746, 102.5072105421 15.3475522518625, 102.5072804717 15.3464979512716, 102.507301632 15.3463450899225, 102.5073668563 15.345979603058, 102.5073974183 15.3457826336014, 102.507442401 15.3453492234576))"
3755,flood,1,13475,2021-10-02,"POLYGON ((102.4968232447 15.3264275042898, 102.4970657984 15.3265056025997, 102.4971612378 15.3265372611619, 102.4974268283 15.3267400004499, 102.4978493744 15.3269951852129, 102.4977566883 15.3271134026372, 102.4975243261 15.3273498239439, 102.4972867393 15.327561162948, 102.4972857049 15.3275640180222, 102.4972607131 15.3276329940147, 102.4971877427 15.3277488637398, 102.4971284808 15.3278281241211, 102.4968759849 15.3281260163352, 102.4965665083 15.3283957961952, 102.4963631954 15.3285761543866, 102.4962625853 15.3286673722447, 102.4961769434 15.3287464443187, 102.4958374817 15.329041698093, 102.4956991832 15.3291598653444, 102.4956333343 15.3292222213242, 102.4954534263 15.3293743420325, 102.4951155886 15.3290288234528, 102.4949936956 15.3289170317461, 102.4948470409 15.3287825991745, 102.4947548903 15.3287207851702, 102.4961775411 15.3272656688448, 102.496753233 15.3265622225536, 102.4968232447 15.3264275042898))"
3756,flood,1,13478,2021-10-03,"POLYGON ((102.4693096617 15.27138486863, 102.4704211699 15.2717775884277, 102.4702321999 15.2723433766969, 102.4694502173 15.2719060685111, 102.469158891 15.2727606347271, 102.469103145 15.2727504437494, 102.4689973625 15.2726647902445, 102.4688523015 15.272565942989, 102.4689540747 15.2722909812702, 102.4693096617 15.27138486863))"
3757,flood,1,13477,2021-10-03,"POLYGON ((102.4689540747 15.2722909812702, 102.4685754871 15.2720390726868, 102.468546124 15.2720212114318, 102.4685042677 15.2718119822905, 102.4683355742 15.2717654557302, 102.4681291499 15.271713722021, 102.4680537829 15.2716953406291, 102.4680328079 15.2715045155508, 102.468000388 15.2714674977436, 102.467924219 15.2713789907758, 102.4679162162 15.2712243249813, 102.4679128924 15.2710904284223, 102.468109763 15.2711153875864, 102.4683814958 15.2712394393799, 102.4688853431 15.2711939498531, 102.4690483504 15.2711911388834, 102.469081732 15.2712054754655, 102.4691904573 15.2713323382512, 102.4693096617 15.27138486863, 102.4689540747 15.2722909812702))"
3758,flood,1,13479,2021-10-03,"POLYGON ((102.48657479882242 15.302562830165922, 102.4888137727976 15.300262227344657, 102.48819988220929 15.299803656035877, 102.48585999011992 15.302077745927358, 102.48657479882242 15.302562830165922))"
3759,flood,1,13480,2021-10-02,"POLYGON ((102.5030130520463 15.339283029124571, 102.5036370009184 15.338541303413894, 102.50371746718884 15.338333399875948, 102.50393606722353 15.338137136159572, 102.50422071665525 15.337679617884039, 102.50339291989803 15.337096967717889, 102.50246353447437 15.339173419431692, 102.50244911760092 15.339120392892973, 102.50242933630943 15.339174389429232, 102.5030130520463 15.339283029124571))"
3760,flood,1,13479,2021-10-03,"POLYGON ((102.48657479882242 15.302562830165922, 102.4888137727976 15.300262227344657, 102.48819988220929 15.299803656035877, 102.48585999011992 15.302077745927358, 102.48657479882242 15.302562830165922))"
3761,flood,1,13419,2021-10-02,"POLYGON ((102.48950947076084 15.344785749768924, 102.48779855668545 15.343792819947641, 102.48755246400832 15.344621824526325, 102.48710285872221 15.34486011423497, 102.48671863228083 15.34473498792255, 102.48631127178669 15.344355405317046, 102.48567558825016 15.345192167418885, 102.485331594944 15.345532626464216, 102.48526956886055 15.34585530223596, 102.48525515198708 15.345946155745033, 102.48543351888657 15.346161164781634, 102.48595051467417 15.346244258440214, 102.48637396842241 15.346352247814778, 102.48671628534792 15.346400099376075, 102.48791556805371 15.346101026938053, 102.48867630958556 15.346103613512343, 102.48879365622997 15.346062551641957, 102.48963586986065 15.344859144263856, 102.48950947076084 15.344785749768924, 102.48950947076084 15.344785749768924))"
3762,flood,1,13481,2021-10-03,"POLYGON ((102.4637244684 15.297537264695, 102.4644103479 15.2966210908674, 102.4644811107 15.296486967921, 102.4650127648 15.2967105380095, 102.4652150682 15.296863203602, 102.4642231221 15.2979514769883, 102.4637244684 15.297537264695))"
3763,flood,1,13484,2021-05-05,"POLYGON ((102.49315928667784 15.339298549076442, 102.49445378780364 15.339729550612304, 102.49463483691216 15.33912815287509, 102.49330077320337 15.338772486731802, 102.49315928667784 15.339298549076442))"
3764,flood,1,13482,2021-10-03,"POLYGON ((102.4679128924 15.2710904284223, 102.4679046359 15.2710416874149, 102.4677477138 15.2708359378105, 102.4677142044 15.2708897395658, 102.4676631573 15.270898723368, 102.4670923942 15.2708094048325, 102.4671050482 15.2707158732578, 102.4666184576 15.2705146908589, 102.4667277534 15.2701107578452, 102.4705268938 15.2715225736181, 102.4704211699 15.2717775884277, 102.4693096617 15.27138486863, 102.4691904573 15.2713323382512, 102.469081732 15.2712054754655, 102.4690483504 15.2711911388834, 102.4688853431 15.2711939498531, 102.4683814958 15.2712394393799, 102.468109763 15.2711153875864, 102.4679128924 15.2710904284223))"
3765,flood,1,13483,2021-10-03,"POLYGON ((102.4558630116 15.2841300125028, 102.4557142979 15.2845558099419, 102.4539705732 15.283768134042, 102.4543088334 15.283379885044, 102.4558630116 15.2841300125028))"
3766,flood,1,13487,2021-10-03,"POLYGON ((102.47256495058537 15.293372556588409, 102.47295018285512 15.293851516338144, 102.47341923415661 15.293239961190721, 102.47297700494528 15.292859638316267, 102.47256495058537 15.293372556588409))"
3767,flood,1,13486,2021-10-03,"POLYGON ((102.47368611395359 15.294599221739846, 102.47379172593355 15.294443018798987, 102.47390672564507 15.294285198732213, 102.47399121522903 15.29412446792725, 102.47416824102402 15.293831788780613, 102.47397210448982 15.293682376727142, 102.47374277561903 15.29396211998702, 102.47342627495527 15.29438512989486, 102.47368611395359 15.294599221739846))"
3768,flood,1,13485,2021-10-03,"POLYGON ((102.472109085 15.2921969272218, 102.4724251694 15.292417631114, 102.4725671571 15.2925209546337, 102.4726729452 15.2926020424979, 102.472291423 15.2930939467727, 102.4718412292 15.2926137637811, 102.4718025541 15.2925712805697, 102.472109085 15.2921969272218))"
3769,flood,1,13490,2021-10-03,"POLYGON ((102.4705054635 15.2760909685599, 102.4704410727 15.2759583385825, 102.4701834558 15.2756283501436, 102.4698605936 15.2752346233458, 102.470809832 15.2745655473565, 102.4708813438 15.274509110208, 102.4712329056 15.2743985918525, 102.4717872902 15.2742191026661, 102.4718636218 15.2741898000085, 102.4719955536 15.2743021948349, 102.4722285574 15.2745344715511, 102.4705054635 15.2760909685599))"
3770,flood,1,13491,2021-10-03,"POLYGON ((102.47147027403115 15.277162309259253, 102.4708366021514 15.276745733178025, 102.47254349291325 15.274911236120495, 102.47294045984746 15.27522173040329, 102.47147027403115 15.277162309259253, 102.47147027403115 15.277162309259253, 102.47147027403115 15.277162309259253))"
3771,flood,1,13492,2021-10-02,"POLYGON ((102.4935775075 15.3372002427993, 102.4935750969 15.3367747817041, 102.4952479511 15.3373646592019, 102.4950774633 15.337741442641, 102.4935775075 15.3372002427993))"
3772,flood,1,13493,2021-10-20,"POLYGON ((102.4933148548007 15.33846111669283, 102.49225605279206 15.33797999571997, 102.49215949326754 15.337885258731148, 102.49175347387792 15.337699341307395, 102.49186612665652 15.33702906720434, 102.49173570424318 15.336998026962222, 102.49176520854235 15.336303823675802, 102.49184634536503 15.336224282770031, 102.4918342754245 15.336133748368882, 102.49172430485487 15.336085571117996, 102.49173603951931 15.335942332648715, 102.49150034040213 15.335898358742282, 102.49156102538109 15.335668465595493, 102.49160461127758 15.335661352160752, 102.4916994944215 15.335492246345447, 102.49180443584919 15.335518760076972, 102.49197978526354 15.33514562749699, 102.49206259846687 15.335187661529778, 102.49210584908725 15.335300183360534, 102.4926795065403 15.335455062448009, 102.49266844242811 15.335539453718752, 102.49302953481673 15.335613498138953, 102.49353613704442 15.336093331212847, 102.49353379011154 15.33648198226138, 102.4933148548007 15.33846111669283, 102.4933148548007 15.33846111669283))"
3775,flood,1,13495,2021-09-30,"POLYGON ((102.4993709474802 15.316185153515024, 102.49905344098806 15.31593033931987, 102.49965358525513 15.314535646482147, 102.5000948086381 15.314737106281738, 102.4993709474802 15.316185153515024))"
3776,flood,1,13497,2021-05-05,"POLYGON ((102.51879081130028 15.317132619817587, 102.51843173056842 15.319862139534486, 102.5161236897111 15.319927458726433, 102.51614112406969 15.319338615174953, 102.51617096364498 15.319127135537693, 102.5162011384964 15.318891403396446, 102.5162011384964 15.31876658489858, 102.5162011384964 15.318704175621724, 102.5161961093545 15.31873780549343, 102.51879081130028 15.317132619817587))"
3777,flood,1,13498,2021-05-03,"POLYGON ((102.51835159957409 15.318346857900861, 102.51864999532698 15.318261489594864, 102.51842770725489 15.319769657871404, 102.51768473535776 15.319815898708047, 102.51611229032278 15.319917111133023, 102.51615352928638 15.319154944798832, 102.51835159957409 15.318346857900861))"
3778,flood,1,13500,2021-05-03,"POLYGON ((102.5022556272 15.3172716214348, 102.5023133326 15.3172873193968, 102.5025767071 15.3173001408031, 102.5028110877 15.3173079258251, 102.5028938465 15.3174912863519, 102.5031056532 15.3178054389065, 102.5032382187 15.3180646231937, 102.5033251483 15.3182380824684, 102.5034710993 15.3185174130903, 102.5029752619 15.3187772527834, 102.5022556272 15.3172716214348))"
3779,flood,1,13499,2021-05-03,"POLYGON ((102.5018434017 15.3172656427351, 102.5019816912 15.3172726637324, 102.5020879167 15.3172451131428, 102.5022556272 15.3172716214348, 102.5029752619 15.3187772527834, 102.5026213519 15.3189635079404, 102.5018434017 15.3172656427351))"
3780,flood,1,13501,2021-05-05,"POLYGON ((102.51753172437 15.3198317875372, 102.517837293147 15.3198160631257, 102.518222449752 15.3197342986981, 102.518317639428 15.3191808423614, 102.518460760232 15.3182959498926, 102.517942452928 15.3184422528385, 102.517223411305 15.3184594340656, 102.51753172437 15.3198317875372))"
3781,flood,1,13502,2021-05-05,"POLYGON ((102.5176919407 15.3226765159497, 102.517662673 15.3229057355101, 102.5176591823 15.3230425660001, 102.5176854705 15.3232332828214, 102.5149551139 15.3224670332814, 102.5149881666 15.3220970018731, 102.5159971395 15.3223213034786, 102.5168604719 15.3224986511697, 102.5176919407 15.3226765159497))"
3783,flood,1,13502,2021-05-05,"POLYGON ((102.5176919407 15.3226765159497, 102.517662673 15.3229057355101, 102.5176591823 15.3230425660001, 102.5176854705 15.3232332828214, 102.5149551139 15.3224670332814, 102.5149881666 15.3220970018731, 102.5159971395 15.3223213034786, 102.5168604719 15.3224986511697, 102.5176919407 15.3226765159497))"
3784,flood,1,13504,2021-05-05,"POLYGON ((102.5014954197 15.3196291647627, 102.5015614668 15.3195794781712, 102.5016614469 15.3194992645409, 102.5017714373 15.3194029421195, 102.5020039745 15.31930081226, 102.5020600357 15.3192719834692, 102.5021467806 15.3192189517673, 102.5024038522 15.31907889819, 102.5026213519 15.3189635079404, 102.5029752619 15.3187772527834, 102.5034710993 15.3185174130903, 102.5036555534 15.3189785515578, 102.5038405682 15.3196146436617, 102.5040046022 15.3202988436579, 102.50391892 15.3211961827272, 102.5038278939 15.3212956351383, 102.5038776827 15.3214543393006, 102.5035459974 15.3219596647651, 102.5032273034 15.3222097902481, 102.5031761612 15.3220384175026, 102.5030604726 15.3217239553606, 102.5031580685 15.321539230101, 102.5031818032 15.3214585580803, 102.503253441 15.321179761126, 102.5030200895 15.3210042453612, 102.5027794179 15.320812703254, 102.5025481985 15.3206450502948, 102.5023653178 15.3204884899161, 102.5018612831 15.320050184794, 102.5014954197 15.3196291647627))"
3786,flood,1,13508,2021-10-01,"POLYGON ((102.4924830745 15.3257009317833, 102.492643991 15.3251955064025, 102.4932641115 15.3252653434316, 102.4935917398 15.3252359591049, 102.4938045343 15.3251259707659, 102.4938776149 15.3250938187158, 102.4941810119 15.3251918957195, 102.4943619001 15.3252754084668, 102.4948122198 15.3255187669204, 102.4951241612 15.325665448797, 102.4949163187 15.3260785693657, 102.4924830745 15.3257009317833))"
3787,flood,1,13508,2021-10-01,"POLYGON ((102.4924830745 15.3257009317833, 102.492643991 15.3251955064025, 102.4932641115 15.3252653434316, 102.4935917398 15.3252359591049, 102.4938045343 15.3251259707659, 102.4938776149 15.3250938187158, 102.4941810119 15.3251918957195, 102.4943619001 15.3252754084668, 102.4948122198 15.3255187669204, 102.4951241612 15.325665448797, 102.4949163187 15.3260785693657, 102.4924830745 15.3257009317833))"
3788,flood,1,13509,2021-10-01,"POLYGON ((102.4951241612 15.325665448797, 102.4959699241 15.3261010122134, 102.4943571039 15.3284193877593, 102.4942326689 15.3283386157258, 102.4939105345 15.3281577316723, 102.4942235093 15.3274994482629, 102.4945795735 15.3267869947933, 102.4949163187 15.3260785693657, 102.4951241612 15.325665448797))"
3789,flood,1,13509,2021-10-01,"POLYGON ((102.4951241612 15.325665448797, 102.4959699241 15.3261010122134, 102.4943571039 15.3284193877593, 102.4942326689 15.3283386157258, 102.4939105345 15.3281577316723, 102.4942235093 15.3274994482629, 102.4945795735 15.3267869947933, 102.4949163187 15.3260785693657, 102.4951241612 15.325665448797))"
3790,flood,1,13510,2021-10-02,"POLYGON ((102.4960938114 15.3305858072327, 102.4959580145 15.3306811955808, 102.4956397915 15.3310454709465, 102.495533887 15.3310791881487, 102.4954452798 15.3310189789236, 102.4952099373 15.3309014130288, 102.4950684824 15.3307751083472, 102.4948524694 15.3304931408846, 102.4945786178 15.3301663409897, 102.4944172031 15.3300093450884, 102.4950456689 15.3295970501188, 102.4960938114 15.3305858072327))"
3791,flood,1,13510,2021-10-02,"POLYGON ((102.4960938114 15.3305858072327, 102.4959580145 15.3306811955808, 102.4956397915 15.3310454709465, 102.495533887 15.3310791881487, 102.4954452798 15.3310189789236, 102.4952099373 15.3309014130288, 102.4950684824 15.3307751083472, 102.4948524694 15.3304931408846, 102.4945786178 15.3301663409897, 102.4944172031 15.3300093450884, 102.4950456689 15.3295970501188, 102.4960938114 15.3305858072327))"
3793,flood,1,13511,2021-10-01,"POLYGON ((102.49492049217224 15.326219024079037, 102.49492049217224 15.326219024079037, 102.49253902584314 15.325763096476837, 102.49236971139908 15.3263192633476, 102.49463248997927 15.326885452636352, 102.49492049217224 15.326219024079037))"
3794,flood,1,13512,2021-10-09,"POLYGON ((102.49894481152296 15.314258841047886, 102.498522028327 15.315345688318446, 102.49729190021753 15.314986748011473, 102.49768350273372 15.313706522568378, 102.49894481152296 15.314258841047886))"
3795,flood,1,13513,2021-05-01,"POLYGON ((102.50078950077295 15.314892000602493, 102.5014553591609 15.315176242700733, 102.50179164111614 15.314548904677174, 102.50078111886977 15.31394775786814, 102.5002071261406 15.314699595322518, 102.50078950077295 15.314892000602493))"
3796,flood,1,13507,2021-05-01,"POLYGON ((102.5009843544 15.3125694353375, 102.5012173723 15.3127989915294, 102.501385207 15.3130013980243, 102.5007277797 15.3139345186663, 102.5001749287 15.3147222450167, 102.4996334665 15.314497431757, 102.4995873613 15.3144841042997, 102.5009843544 15.3125694353375))"
3798,flood,1,13515,2021-10-03,"POLYGON ((102.46426150202751 15.272671782497028, 102.46420416980982 15.272446024580809, 102.46415488421917 15.272172721334298, 102.4640740826726 15.27178621495198, 102.46402043849231 15.271469246843573, 102.46393963694572 15.271014493802864, 102.46381960809231 15.270428747146827, 102.46369153261185 15.26990412893066, 102.46361810714006 15.269505974526298, 102.46353093534708 15.269035045189987, 102.46340855956079 15.26846417132905, 102.46330194175243 15.26788197542411, 102.46315073221922 15.267174281782985, 102.46312625706196 15.267063340561652, 102.4635500460863 15.267082423749681, 102.46374249458312 15.267874859686406, 102.46386721730234 15.26847904964769, 102.46402747929096 15.269273744394985, 102.46418036520483 15.269991781017344, 102.46435336768627 15.270888029588678, 102.4644733965397 15.271593123212314, 102.46459174901248 15.272133585574, 102.46468093246222 15.272613564146454, 102.46470306068659 15.27267469341413, 102.46472150087357 15.272740027320735, 102.46473256498575 15.272761050603203, 102.46426150202751 15.272671782497028))"
3799,flood,1,13516,2021-05-10,"POLYGON ((102.501385207 15.3130013980243, 102.5015998805 15.3132306918641, 102.5019047898 15.3135793174664, 102.5020289504 15.313710161676, 102.5022091113 15.3138403997717, 102.501807966 15.3145946900964, 102.5007277797 15.3139345186663, 102.501385207 15.3130013980243))"
3801,flood,1,13517,2021-10-03,"POLYGON ((102.4597968771 15.2758100695688, 102.4616544147 15.2764918622353, 102.4613438358 15.2768080410401, 102.4609111348 15.2775192782496, 102.460509999 15.2778687624572, 102.4601978996 15.2781205383501, 102.4599558324 15.278202905264, 102.4597717703 15.2782785218116, 102.4595993963 15.2783342899273, 102.4594296846 15.2783590052172, 102.4593311738 15.2783645475472, 102.4593353886 15.2782047455495, 102.4592133553 15.2780723723522, 102.4589148892 15.2777461370867, 102.4584322599 15.2772868290957, 102.4597968771 15.2758100695688))"
3802,flood,1,13519,2021-10-03,"POLYGON ((102.4575528318 15.2754463898211, 102.4571513094 15.27634184896, 102.4533938496 15.2755488384338, 102.4535337065 15.2739801855938, 102.4552076671 15.2746483791007, 102.4575528318 15.2754463898211))"
3803,flood,1,13521,2021-05-10,"POLYGON ((102.48758230358362 15.319912584060747, 102.48844999819994 15.318344917712482, 102.48714711517096 15.317824623210884, 102.48679742217064 15.319422366226005, 102.48758230358362 15.319912584060747))"
3804,flood,1,13520,2021-10-02,"POLYGON ((102.5075225 15.3509535531212, 102.5076589801 15.350505596792, 102.5077194989 15.3502693680391, 102.5078125555 15.3499759200905, 102.5079159263 15.3496255780797, 102.5080541178 15.3490157807144, 102.5080963773 15.3488549598185, 102.5082066592 15.3481881200867, 102.5082719478 15.3478290935203, 102.5083866899 15.3472271348496, 102.5085159989 15.3471519214901, 102.5085581698 15.346835312062, 102.5086059312 15.3464882233278, 102.5087963882 15.3456613601005, 102.5088464097 15.3456002238651, 102.5093048055 15.3456018041344, 102.5090490786 15.3468618080748, 102.5090079426 15.3472126305199, 102.508923857 15.3476167158454, 102.5087896839 15.3481801327497, 102.5085813943 15.34934855574, 102.5082871098 15.3510759975755, 102.5075225 15.3509535531212))"
3805,flood,1,13525,2021-10-02,"POLYGON ((102.50248901546 15.3401240148544, 102.502746507525 15.340070988557, 102.502778023481 15.3397082107222, 102.502972818911 15.3393612755368, 102.502679117024 15.3392979024118, 102.501997500658 15.3391954060414, 102.501668594778 15.3400803651594, 102.50248901546 15.3401240148544))"
3806,flood,1,13525,2021-10-02,"POLYGON ((102.50248901546 15.3401240148544, 102.502746507525 15.340070988557, 102.502778023481 15.3397082107222, 102.502972818911 15.3393612755368, 102.502679117024 15.3392979024118, 102.501997500658 15.3391954060414, 102.501668594778 15.3400803651594, 102.50248901546 15.3401240148544))"
3807,flood,1,13530,2021-10-02,"POLYGON ((102.4993508687 15.3462048714556, 102.4983782587 15.3459912480798, 102.4986804027 15.345251588102, 102.4986157485 15.3451646981273, 102.4988020892 15.3448493410563, 102.4994056732 15.3441197405772, 102.499577966 15.344242611015, 102.4998181989 15.3442926105026, 102.4999814256 15.3442502888892, 102.5002091689 15.344255995511, 102.5003449763 15.344330053706, 102.5006243716 15.3443710295725, 102.5006958105 15.3443844446982, 102.5008782236 15.3443707200059, 102.5010304113 15.3444354996337, 102.5014781884 15.3445746600438, 102.5017817753 15.344686923, 102.5019314341 15.3447153316848, 102.502082403 15.3447650001093, 102.5020763578 15.3449599320207, 102.5020115912 15.3455766413096, 102.5020183831 15.3458585910655, 102.502048799 15.345857504491, 102.502187646 15.3458534346463, 102.5023047404 15.3458547462681, 102.5021840012 15.346130797702, 102.5016920422 15.346056439652, 102.5011412396 15.3459947998542, 102.5003622693 15.3459723686934, 102.4994236136 15.3459069809388, 102.4994148176 15.3459414266228, 102.4993508687 15.3462048714556))"
3808,flood,1,13537,2021-06-08,"POLYGON ((102.5023544271 15.3366053662752, 102.5028355428 15.3367746209735, 102.5020201882 15.3390916397356, 102.5016824842 15.3390896645962, 102.5016883542 15.3388935210811, 102.5023544271 15.3366053662752))"
3809,flood,1,13536,2021-10-02,"POLYGON ((102.5092507857 15.3101366791304, 102.5093343819 15.3089168933104, 102.5131364542 15.3107066122391, 102.5128290094 15.3117197372361, 102.5092507857 15.3101366791304))"
3811,flood,1,13535,2021-10-02,"POLYGON ((102.5035229281 15.3356107331756, 102.5035918506 15.3352967442824, 102.503598772 15.3352786217489, 102.5036682924 15.3349665428607, 102.5052626479 15.3356693517497, 102.5049576851 15.336284070983, 102.5035229281 15.3356107331756))"
3812,flood,1,13534,2021-10-02,"POLYGON ((102.5114804258 15.3203789726851, 102.5094744437 15.3197640339726, 102.5094630842 15.3195444468912, 102.5093817361 15.3191571034248, 102.509337734 15.3189832075955, 102.5093091276 15.318855840454, 102.511738036 15.3197077821764, 102.5114804258 15.3203789726851))"
3813,flood,1,13537,2021-10-02,"POLYGON ((102.5023544271 15.3366053662752, 102.5028355428 15.3367746209735, 102.5020201882 15.3390916397356, 102.5016824842 15.3390896645962, 102.5016883542 15.3388935210811, 102.5023544271 15.3366053662752))"
3814,flood,1,13541,2021-10-03,"POLYGON ((102.4557142979 15.2845558099419, 102.4556245084 15.2848037062148, 102.4548335167 15.2845954840368, 102.4537518435 15.2842196323627, 102.4536167877 15.2841794583619, 102.4539705732 15.283768134042, 102.4557142979 15.2845558099419))"
